label,text
SMANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 2 0 0 0 6 0 0 0 8 4 2 0 B 2 8 0 8 6 2 0 8 4 2 2 8 4 2 0 B 2 8 0 8 4 2 0 8 6 2 2 8 6 2 0 8 4 2 6 2 8 6 2 2 8 6 2 8 4 2 0 8 6 2 4 2 8 4 2 2 8 4 2 8 6 3 0 8 0 4 0 6 4 2 0 4 2 8 0 6 0 3 0 4 0 2 0 6 0 2 0 8 4 2 4 2 6 8 0 6 0 2 0 6 4 2 0 8 6 4 0 6 0 1 0 6 0 2 0 4 0 2 0 8 6 2 8 6 2 B 0 ( 6 0 0 4 0 0 2 0 0 0 0 0 6 0 0 0 ) 4 2 8 0 4 0 2 0 ( 4 0 0 6 0 0 2 0 0 0 0 0 4 0 0 0 ) 6 2 8 0 6 0 2 0 ( 4 0 0 4 0 0 2 0 0 0 0 0 8 0 0 0 ) 6 4 2 0 6 0 1 0 ( 6 0 0 6 0 0 2 0 0 0 0 0 8 0 0 0 ) 0 0 0 2 4 8 2 6 8 ! 8 0 0 0 0 0 8 0 ( 6 0 0 4 2 0 8 0 6 0 0 2 6 0 2 0 ) ( 8 0 0 6 4 0 2 0 8 0 0 6 8 0 6 0 ) ( 4 0 0 8 2 0 6 0 8 0 0 2 4 0 2 0 ) A 0 6 0 2 0 6 8 2 0 4 0 4 0 4 8 2 0 6 0 8 0 2 0 8 4 2 2 8 4 2 0 ( B 0 0 0 2 0 0 0 8 0 0 0 6 2 0 0 ) ( 6 0 0 0 4 0 0 0 2 0 0 0 8 6 0 0 ) ( 8 0 0 0 2 0 0 0 4 0 0 0 8 2 8 0 ) ( 2 0 0 0 4 0 0 0 6 0 0 0 8 6 8 0 ) ( 6 0 0 0 4 0 0 0 8 0 0 0 2 6 2 6 ) ( 2 0 0 0 8 0 0 0 4 0 0 0 4 2 4 2 ) 4 0 2 0 8 0 6 0 8 8 4 6 2 8 B 0 8 4 2 0 4 6 2 0 6 8 2 8 4 6 2 0 4 6 2 0 8 6 4 0 2 8 6 2 4 8 2 0 6 8 2 0 4 8 2 0 6 4 8 2 4 2 6 0 4 8 2 2 8 6 2 0 0 0 0 2 4 8 2 6 8 ! 8 0 0 6 0 6 0 6 0 0 0 0 0 0 0 0 8 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 ! 4 0 0 0 0 0 0 0 0 0 4 0 2 0 2 0 6 0 0 0 2 0 2 0 4 0 0 0 2 0 2 0 6 0 0 0 2 0 0 0 4 0 0 0 2 0 2 0 6 0 0 0 2 0 0 0 4 0 0 0 2 0 0 0 6 0 6 0 2 0 2 0 4 0 4 0 2 0 2 0 8 0 6 0 8 0 6 0 8 0 6 0 2 0 2 0 8 0 0 0 8 0 0 0 8 0 8 0 8 0 B 0 6 0 0 0 6 0 0 0 4 0 0 0 4 0 0 0 8 0 0 0 8 0 0 0 2 0 0 0 2 0 0 0 6 0 0 0 4 0 4 0 6 0 0 0 4 0 4 0 6 0 0 0 6 0 0 0 6 0 6 0 6 0 6 0 4 ! 4 0 0 0 0 0 4 0 2 0 0 0 0 0 0 0 6 ! 6 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 8 0 0 0 8 0 0 0 2 0 0 0 2 0 0 0 6 0 6 0 2 0 2 0 8 0 8 0 4 0 4 0 6 0 0 0 4 0 0 0 8 0 8 0 8 0 8 0 4 0 0 0 6 0 0 0 2 0 2 0 2 0 2 0 8 0 0 0 8 0 0 0 2 0 0 0 2 0 B 0 6 0 0 0 6 0 0 0 4 0 4 0 2 0 B 0 6 0 0 0 4 0 0 0 2 0 0 0 4 0 0 0 6 0 0 0 2 0 0 0 8 0 0 0 2 0 0 0 6 0 6 0 6 0 4 0 4 0 4 0 6 0 0 0 4 0 0 0 6 0 0 0 4 0 4 0 4 0 0 0 B 0 0 0 2 0 0 0 B 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 8 0 2 0 2 0 2 0 6 ! 6 0 0 0 6 0 4 ! 4 0 0 0 4 0 8 0 0 0 8 0 0 0 8 0 0 0 2 0 2 0 6 0 6 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 8 0 8 0 8 0 8 0 2 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 ! 8 0 0 0 0 0 0 0 2 0 A 0 0 6 2 0 8 4 8 0 8 4 8 0 6 2 6 0 6 2 6 0 4 ! 4 0 1 0 6 ! 6 0 3 0 4 ! 4 0 0 0 4 0 B 0 8 0 8 0 4 ! 4 0 1 0 8 0 8 0 6 ! 6 0 3 0 8 4 8 0 6 2 6 0 B 0 2 0 8 0 B 0 8 0 4 0 2 0 6 0 6 4 2 0 8 0 8 0 2 4 4 0 2 6 6 0 8 4 8 4 8 0 B 0 4 0 2 0 6 8 2 0 6 0 2 0 4 8 2 0 6 8 2 0 6 8 2 0 4 8 2 0 4 8 2 0 6 ! 6 0 3 0 4 ! 4 0 1 0 6 ! 6 0 3 0 4 ! 4 0 1 0 8 0 8 0 8 0 8 0 6 0 2 0 8 0 B 0 A ! A 0 0 0 0 0 A 0 B 0 3 ! 3 0 0 0 3 0 6 0 6 0 2 0 2 0 8 0 8 0 4 0 3 0 B 0 2 0 8 4 2 0 6 0 2 0 6 0 2 0 4 ! 4 0 1 0 6 ! 6 0 3 0 4 ! 4 0 1 0 6 0 3 0 8 0 4 0 8 0 6 0 8 0 4 0 6 0 B 0 4 0 2 0 6 0 2 0 4 0 2 0 6 0 3 0 6 0 6 0 4 0 4 0 8 0 8 0 2 0 3 0 6 ! 6 0 6 0 4 ! 4 0 4 0 8 0 8 0 B 0 B 0 8 4 8 0 8 4 8 0 6 2 6 0 6 2 6 0 4 ! 4 0 1 0 6 ! 6 0 3 0 4 ! 4 0 1 0 6 ! 6 0 3 0 B 0 0 0 A 0 B 0 B 0 0 0 2 0 2 0 B 0 2 0 8 0 B 0 8 0 8 0 8 0 B 0 4 ! 4 0 1 0 B ! 6 0 3 0 B ! 4 0 1 0 B ! 6 0 3 0 8 0 0 0 4 0 0 0 6 0 6 0 6 0 0 0 B 0 0 0 A 0 B 0 B 0 0 0 2 0 2 0 8 0 2 0 8 0 2 0 2 0 8 0 4 6 2 0 B ! B 0 0 B 0 8 2 4 ! 4 0 0 0 4 0 8 2 6 ! 6 0 0 0 6 0 6 0 2 0 4 0 2 0 8 6 0 4 8 2 ! 2 0 0 0 0 0 2 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 ! 8 0 0 4 ! 4 8 0 4 6 0 2 0 B B 0 8 4 2 0 8 6 2 0 6 4 2 0 4 6 2 0 8 4 2 6 2 4 8 0 0 4 0 6 0 8 B 0 8 4 6 4 2 6 2 0 8 8 8 0 4 0 2 0 8 6 2 6 4 8 2 6 4 8 6 8 4 2 6 0 2 4 4 0 2 6 6 0 4 8 2 6 8 2 4 0 8 4 3 0 6 4 1 0 2 6 4 2 B 0 B ( 0 0 4 0 0 0 6 0 0 0 2 8 2 0 A 0 ) ( 0 0 8 0 0 0 2 0 0 0 6 4 6 0 B 0 ) ( 0 0 4 0 0 0 8 0 0 0 2 6 2 0 3 0 ) ( 0 0 4 0 0 0 2 0 0 0 8 6 8 0 9 0 ) 0 2 0 4 6 0 0 2 0 8 4 0 6 0 4 2 8 6 0 4 2 0 4 6 0 8 4 2 0 8 6 2 0 B ! B 0 0 0 0 0 B 0 4 0 4 0 4 0 4 ( 0 0 8 0 4 0 6 0 4 2 0 8 0 6 4 0 ) ( 2 0 8 0 6 0 2 0 8 4 0 0 6 0 2 0 ) ( 4 0 4 0 0 6 0 0 2 0 0 8 2 0 6 0 ) 4 4 0 4 0 4 0 4 ( 0 0 2 0 4 0 8 0 6 8 0 4 0 2 8 0 ) ( 6 0 2 0 8 0 4 0 2 6 0 0 0 0 0 0 ) 0 8 2 6 0 4 6 4 0 8 2 4 2 6 0 2 0 4 6 4 2 8 2 6 2 4 8 6 8 4 0 6 0 2 4 8 0 8 4 2 0 8 6 2 8 4 2 4 0 4 8 2 0 6 4 2 ( 0 0 4 0 0 4 0 0 4 0 6 0 3 0 3 0 ) ( 0 0 4 0 0 0 4 0 0 0 6 4 6 0 3 0 ) ( 0 0 6 0 0 0 6 0 0 0 4 6 4 0 1 0 ) 0 6 0 4 2 0 6 2 0 8 0 2 8 0 4 2 0 4 0 4 6 0 0 8 0 2 8 0 6 0 4 2 8 6 0 4 4 0 6 6 0 0 8 0 2 0 4 4 0 4 0 8 2 0 6 6 0 8 2 4 0 8 2 6 0 8 0 2 4 0 4 8 0 0 B 0 2 0 4 8 4 8 0 B B 0 0 8 0 A A 0 4 0 6 2 4 4 0 4 4 0 4 4 ( 0 0 6 0 0 8 0 0 2 0 4 0 6 0 2 0 ) 0 7 ! 7 0 7 0 2 8 B ! B 0 0 0 B 0 4 2 A ! A 0 0 A 0 4 0 4 0 4 0 2 0 2 6 4 2 0 4 8 8 ! 8 0 0 0 0 0 8 
SMANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 0 2 8 0 0 4 6 2 0 A 0 6 0 4 2 8 0 3 0 8 0 6 4 2 0 1 0 6 0 6 8 ( 4 0 0 0 1 0 0 0 8 0 6 0 2 0 0 4 ) ( 2 0 6 0 0 0 0 4 2 0 8 0 0 0 0 4 ) ( 2 0 6 0 0 0 0 4 2 0 8 0 0 0 0 6 ) ( 2 0 4 0 0 0 0 6 2 0 8 0 0 0 0 6 ) ( 2 0 4 0 0 0 0 6 2 0 8 0 0 0 0 8 ) ( 4 0 6 0 0 0 0 6 2 0 8 0 0 0 0 8 ) ( 4 0 6 0 0 0 0 6 2 0 8 0 0 0 0 8 ) ( 6 0 4 0 0 0 0 4 2 0 8 0 0 0 0 8 ) ( 6 0 4 0 0 0 0 4 2 0 8 0 0 0 0 0 ) ( 7 ! 8 0 0 4 0 0 4 0 7 0 0 4 0 0 4 0 ) ( 1 ! 4 0 0 2 0 0 2 0 1 0 0 2 0 0 2 0 ) ( 3 ! 2 0 0 6 0 0 6 0 3 0 0 6 0 0 6 0 ) ( 9 ! 6 0 0 8 0 0 8 0 9 0 0 8 0 0 8 0 ) ( 4 0 0 4 0 0 4 0 2 0 0 2 0 0 2 0 ) ( 8 0 0 8 0 0 8 0 6 0 0 4 0 0 2 0 ) ( 8 0 0 8 0 0 8 0 6 0 0 6 0 0 6 0 ) ( 4 0 0 4 0 0 4 0 6 0 0 8 0 0 4 0 ) ( 4 0 0 8 0 0 2 0 0 0 0 0 9 0 0 0 ) ( 2 0 0 4 0 0 8 0 0 0 0 4 0 0 4 0 ) ( 2 0 0 6 0 0 7 0 0 0 0 0 B 0 0 0 ) ( 6 0 0 2 0 0 2 0 0 0 0 0 B 0 0 0 ) 2 0 B 0 6 0 A 0 6 0 7 0 3 0 4 0 2 0 6 0 8 0 1 0 2 0 8 0 4 0 A 0 B ! 4 0 2 0 6 0 2 0 6 0 2 0 6 0 2 0 ( 8 0 0 8 0 0 8 0 0 0 0 0 8 0 0 0 ) ( 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 2 ) ( 4 0 0 0 6 0 0 2 4 0 0 0 6 0 0 6 ) ( 4 0 0 0 2 0 0 6 4 0 0 0 2 0 0 8 ) ( 2 0 0 0 6 0 0 8 2 0 0 0 6 0 0 4 ) ( 2 0 0 0 8 0 0 4 2 0 0 0 8 0 0 2 ) ( 4 0 6 0 0 0 0 2 4 0 6 0 0 0 0 6 ) ( 4 0 2 0 0 0 0 6 4 0 2 0 0 0 0 8 ) ( 2 0 6 0 0 0 0 8 2 0 6 0 0 0 0 4 ) ( 2 0 8 0 0 0 0 4 2 0 8 0 0 0 0 0 ) 4 0 0 0 2 0 0 0 6 0 0 0 2 0 0 0 7 0 2 0 8 6 2 8 B 0 2 0 8 6 4 2 A 0 4 0 6 8 2 4 B 0 8 0 6 4 2 8 6 8 2 4 2 4 6 4 8 2 6 8 6 4 8 A ! A 0 0 0 0 0 0 A 
SMANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 4 0 6 0 8 0 8 0 6 0 4 0 8 0 ( 3 0 0 6 2 0 0 4 2 0 0 4 2 0 0 6 ) ( 2 0 0 6 2 0 0 4 2 0 0 4 2 0 0 0 ) 8 0 4 0 6 0 8 0 8 0 6 0 4 0 8 0 ( 3 0 0 6 2 0 0 4 2 0 0 4 2 0 0 6 ) ( 2 0 0 6 2 0 0 4 2 0 0 4 2 0 0 0 ) 8 4 2 0 6 0 3 0 8 6 2 0 1 0 1 0 8 4 2 0 6 0 3 0 8 6 2 0 1 0 1 0 8 4 2 0 6 0 3 0 8 0 4 0 6 0 8 0 8 6 2 0 1 0 1 0 8 0 6 0 4 0 8 0 ( 3 0 0 4 2 0 0 6 2 0 0 4 2 0 0 0 ) 8 0 6 0 4 0 8 0 ( B 0 0 4 6 0 0 6 4 0 0 4 6 0 0 0 ) 8 0 6 0 4 0 8 0 8 2 6 0 1 0 0 0 8 2 4 0 3 0 0 0 8 2 6 0 1 0 0 0 8 2 4 0 3 0 0 0 8 0 3 0 8 0 1 0 8 0 3 0 8 0 1 0 8 0 3 0 8 0 1 0 8 0 3 0 1 0 3 0 ( B 0 0 0 2 0 6 2 0 0 6 0 0 0 B 0 ) ( 0 0 4 2 0 0 4 2 0 0 0 B 0 0 0 0 ) 8 0 6 0 4 0 8 0 8 0 4 0 6 0 8 0 8 0 6 0 4 0 8 0 8 0 4 0 6 0 8 0 1 0 3 0 1 0 3 0 B ! B 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 0 9 0 4 0 2 0 1 0 6 0 B 0 2 0 6 0 8 0 6 0 4 0 8 0 8 0 4 0 6 0 8 0 1 0 8 0 2 0 1 0 4 0 B 0 4 0 8 0 8 0 4 0 6 0 8 0 8 0 6 0 4 0 8 0 B 0 8 0 2 0 B 0 4 0 B 0 6 0 2 0 3 0 4 0 1 0 6 0 8 0 6 0 4 0 8 0 8 0 1 0 6 0 1 0 2 0 1 0 4 0 1 0 8 0 3 0 4 0 3 0 2 0 3 0 6 0 3 0 4 0 4 0 6 2 4 0 6 0 6 0 4 2 6 0 4 0 4 0 6 2 4 0 6 0 6 0 4 2 6 0 4 0 8 0 2 0 8 0 2 0 8 0 2 0 6 0 4 0 8 0 2 0 8 0 2 0 6 0 4 0 6 0 4 ! 4 0 6 0 8 0 1 0 6 ! 6 0 4 0 8 0 3 0 B 
SMANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 ( 6 0 0 4 2 4 0 0 ) 6 0 ( 2 0 0 8 4 8 0 2 6 2 0 6 4 6 0 0 ) 8 0 ( 1 0 0 8 6 8 0 0 ) 2 0 ( B 0 0 8 4 2 0 0 ) 8 0 2 0 6 0 ( A 0 0 4 6 4 0 0 ) 8 4 ( 6 2 6 4 0 8 0 2 ) 6 4 6 4 6 2 6 8 2 8 2 4 6 8 2 4 6 2 8 4 4 6 8 2 8 6 4 6 6 8 2 4 8 2 6 8 8 7 6 2 2 3 4 6 8 2 7 2 6 7 2 4 6 A 4 2 8 6 A 4 ( 6 2 6 0 ) 4 A 0 A 0 4 6 2 ( 8 2 ) 0 6 4 8 4 2 8 2 B 0 B 0 6 4 2 ( 8 2 0 0 ) 4 6 8 4 8 2 4 9 0 1 0 8 4 2 ( 6 2 0 0 ) A 6 2 8 4 6 2 7 0 3 0 8 2 6 ( 4 2 0 0 ) 4 8 2 8 4 2 8 B 0 A 6 4 ! 4 8 8 7 6 ! 6 2 2 3 8 ! 8 4 2 7 2 ! 2 8 3 0 4 ! 4 8 6 7 6 ! 6 4 3 4 4 ! 4 8 7 ! 8 2 A ! 2 6 3 0 ( 4 8 4 2 4 0 ) ( 6 0 0 8 6 2 6 0 ) 4 ( 8 2 8 2 8 0 4 2 0 6 ) 2 8 0 ( 6 2 6 4 8 0 8 2 0 6 4 2 ) 8 0 ( 4 6 2 6 8 0 2 4 ) [ 6 0 4 0 8 0 ] 2 0 6 2 8 ( 4 2 0 0 ) 8 2 6 4 6 8 2 B 0 B 0 8 2 6 ( 8 2 0 0 ) 4 6 8 2 8 6 4 A 0 A 0 6 2 4 ( 2 6 0 0 ) 1 6 2 8 2 6 4 A 0 A 0 4 2 6 ( 2 4 0 0 ) 6 2 8 4 6 8 2 4 ! 4 0 6 ! 6 0 0 0 6 6 B 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 ! 8 0 0 0 0 0 8 0 6 ! 6 0 0 0 0 0 6 0 2 ! 2 0 0 0 0 0 2 0 8 ! 8 0 0 0 0 0 8 0 4 ! 4 0 0 0 0 0 4 0 2 ! 2 0 0 0 0 0 2 0 B 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 B 0 0 0 2 ! 2 0 2 0 8 ! 8 0 8 0 6 ! 6 0 6 0 4 ! 4 0 4 0 2 ! 2 0 2 0 8 ! 8 0 8 0 6 ! 6 0 6 0 4 ! 4 0 4 0 2 ! 2 0 2 0 8 ! 8 0 8 0 6 ! 6 0 6 0 2 ! 2 0 0 0 0 0 2 0 B ! B 0 0 0 0 0 B 0 2 0 8 0 2 0 6 0 4 ! 4 0 0 0 0 0 4 0 2 0 8 0 6 0 4 0 2 ! 2 0 0 0 0 0 2 0 8 ! 8 0 8 0 2 ! 2 0 2 0 4 ! 4 0 4 0 6 ! 6 0 6 0 A ! A 0 A 0 0 0 0 0 B ! B 0 B 0 0 0 0 0 8 0 4 0 2 0 8 0 6 ! 6 0 0 0 0 0 6 0 8 0 6 0 2 0 8 0 4 ! 4 0 0 0 0 0 4 0 6 0 0 0 4 0 0 0 2 ! 2 0 0 0 0 0 2 0 8 ! 8 0 0 0 0 0 8 0 6 ! 6 0 0 0 0 0 6 0 8 0 2 0 4 0 0 0 8 0 2 0 6 0 0 0 8 0 0 0 2 0 0 0 4 0 0 0 6 0 0 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 0 0 8 ! 8 0 8 0 4 0 0 0 2 ! 2 0 0 0 0 0 2 0 B ! B 0 0 0 0 0 B 0 8 0 0 0 6 0 0 0 4 0 0 0 2 0 0 0 4 0 4 0 6 0 6 0 4 ! 4 0 0 0 0 0 4 0 6 ! 6 0 0 0 0 0 6 0 2 ! 2 0 0 0 0 0 2 0 8 ! 8 0 0 0 0 0 0 0 A 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 6 0 0 0 6 0 0 0 8 ! 8 0 0 0 0 0 8 0 2 ! 2 0 0 0 0 0 2 0 8 6 8 0 2 4 2 0 4 8 4 0 6 2 6 0 B ! B 0 B 0 2 8 2 0 1 ! 1 0 1 0 8 6 8 0 3 ! 3 0 3 0 4 2 4 0 9 ! 9 0 9 0 6 2 6 0 7 ! 7 0 7 0 2 8 2 0 B ! B 0 B 0 6 4 6 0 A ! A 0 0 0 0 0 A 0 6 0 4 0 8 0 2 0 B ! 6 0 3 0 4 ! 4 0 1 0 6 ! 6 0 3 0 4 ! 4 0 1 0 6 ! 6 0 9 0 4 ! 4 0 7 0 6 ! 6 0 9 0 4 ! 4 0 7 0 B ! B 0 B 0 8 0 6 0 8 0 4 0 2 0 2 0 B ! B 0 0 0 0 0 B 0 2 0 2 0 2 0 2 0 B 0 2 0 8 0 6 4 2 ! 2 0 0 0 0 0 A 0 6 0 2 0 8 0 4 6 2 ! 2 0 0 0 0 0 2 0 B 0 0 8 0 0 2 0 4 0 0 8 0 0 2 0 6 ! 6 0 0 0 0 0 0 0 4 ! 4 0 0 0 0 0 B 0 8 0 2 0 6 4 2 0 8 0 6 0 4 6 2 0 8 ! 8 0 7 0 0 0 0 0 6 0 8 0 2 0 4 6 4 0 9 ! 8 0 4 0 6 0 A ! 2 0 0 0 1 0 6 0 A ! A 0 0 0 0 0 2 0 4 ! 4 0 0 0 0 0 7 0 8 0 2 0 4 6 2 0 8 0 4 0 6 4 2 0 8 ! 8 0 9 0 2 0 2 0 4 0 8 0 2 0 6 4 6 0 7 ! 8 0 6 0 4 0 A ! 2 0 0 0 3 0 4 0 A ! A 0 8 0 6 ! 6 0 2 0 4 ! 4 0 B 0 6 0 2 0 B ! B 0 0 0 0 0 B 0 8 0 2 0 6 4 6 0 8 0 2 0 4 6 4 0 8 0 8 0 2 0 2 0 B 0 2 0 8 6 2 0 B 0 2 0 8 4 2 0 8 6 8 0 2 4 2 0 8 0 6 0 4 0 2 0 B 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B ! 4 0 2 0 2 0 1 0 B ! 6 0 2 0 2 0 3 0 8 4 8 0 2 6 2 0 8 2 8 0 4 6 4 0 9 0 1 0 3 0 B 0 8 6 2 4 2 6 8 0 B ! B 0 6 0 7 4 2 8 6 ! 6 0 0 0 9 6 2 8 4 ! 4 0 0 0 1 8 2 4 8 ! 8 0 0 0 7 2 6 2 8 ! 8 0 0 0 9 2 4 2 6 ! 6 0 0 0 B 8 2 6 2 ! 2 0 0 0 A 4 2 8 ! 8 6 ! 6 0 0 0 0 0 9 0 B ! B 0 6 0 7 4 2 8 2 ! 2 0 0 0 A 6 2 8 2 ! 2 0 0 0 1 2 6 4 2 ! 2 0 0 0 1 6 2 8 4 ! 4 0 0 0 7 4 2 8 6 ! 6 0 0 0 9 6 2 8 4 ! 4 0 0 0 B 8 2 8 6 2 4 2 6 8 2 0 B 2 0 8 0 6 0 2 8 4 0 2 0 6 0 2 4 6 0 8 0 6 0 4 2 8 0 6 0 4 0 2 6 2 0 8 0 6 0 2 8 4 0 6 0 8 0 2 4 6 0 4 0 2 0 8 B ! B 0 0 0 0 0 B 0 B 0 8 2 6 8 2 0 B 0 8 2 4 8 2 0 9 0 2 4 6 8 2 0 3 0 8 2 6 2 4 0 7 ! 4 0 1 0 9 ! 6 0 3 0 B ! B 0 0 0 0 0 B 0 A ! A 0 0 0 0 0 A 0 4 0 2 0 6 0 2 0 B ! B 0 B 0 4 6 4 0 8 6 2 0 8 4 2 0 8 6 8 0 2 4 2 0 8 2 4 8 2 6 2 0 7 ! 4 0 1 0 9 ! 6 0 3 0 B ! B 0 0 0 0 0 B 0 8 2 0 B ! B 0 0 B 0 8 ! 8 0 0 0 0 0 8 0 4 0 2 0 8 6 8 0 6 0 2 0 8 4 8 0 2 8 4 6 8 6 4 2 8 6 8 2 4 6 2 0 6 0 8 0 2 4 2 0 4 0 8 0 2 6 2 0 8 2 6 4 2 4 6 8 2 4 2 8 6 4 8 0 B 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 B 0 0 0 2 0 0 0 2 0 0 0 6 0 0 0 4 0 0 0 6 0 0 0 8 0 8 0 2 0 0 0 B 0 0 0 4 0 0 0 6 0 0 0 4 0 2 0 8 0 0 0 8 0 0 0 6 0 0 0 6 0 2 0 8 0 0 0 2 0 0 0 8 0 0 0 2 0 2 0 B 0 0 0 2 0 2 0 B 0 0 0 2 0 2 0 B 0 0 0 4 0 0 0 6 0 0 0 4 0 4 0 4 0 0 0 6 0 0 0 4 0 0 0 6 0 6 0 8 0 0 0 8 0 0 0 2 0 0 0 2 0 0 0 4 0 0 0 4 0 0 0 6 0 0 0 6 0 0 0 B 2 8 4 6 0 2 0 2 6 4 2 2 0 2 0 0 0 0 0 0 0 0 0 8 0 0 0 2 0 B 0 8 0 0 0 8 0 0 0 0 0 6 0 2 0 4 0 2 0 0 0 2 0 0 0 0 0 4 0 2 0 6 0 2 0 0 0 8 0 0 0 0 0 0 0 2 0 2 0 8 ! 8 0 0 0 2 0 A 0 0 0 0 0 8 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 8 0 0 0 B 0 0 0 8 0 0 0 6 0 4 0 A 0 B 0 8 0 0 0 8 0 0 0 6 0 2 0 4 0 2 0 6 0 0 0 4 0 0 0 2 0 2 0 4 0 6 0 2 0 0 0 2 0 0 0 4 0 0 0 6 0 0 0 4 0 4 0 6 0 6 0 A 0 1 0 B 0 2 0 4 0 0 0 6 0 6 4 6 0 0 0 4 0 4 6 8 0 8 0 2 0 2 0 0 6 0 4 0 8 2 0 B 0 2 0 8 6 2 0 8 4 2 0 8 6 4 0 B 0 8 0 6 4 2 0 8 2 8 0 4 6 4 0 8 0 0 0 2 0 0 0 2 0 8 4 6 0 A 0 B 0 8 0 0 0 2 0 0 0 0 0 A 0 B 0 4 6 0 0 2 4 0 0 8 2 0 0 6 6 4 0 6 4 0 0 8 6 0 0 4 6 0 0 2 2 2 0 8 6 2 0 4 6 4 0 8 4 2 0 6 4 6 0 2 0 2 0 2 0 2 0 8 2 8 0 6 4 6 0 4 2 6 8 4 0 6 0 2 4 8 6 6 0 4 0 A ! A 0 0 0 0 0 A 0 4 6 4 ! 4 0 2 0 7 0 2 6 4 0 2 4 6 0 8 0 8 0 4 6 2 0 8 0 8 0 2 0 2 0 4 2 6 0 6 2 4 0 6 0 2 0 4 0 2 0 4 0 4 0 6 0 6 0 8 0 0 0 2 0 2 0 0 0 0 8 4 6 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6 0 0 6 4 0 0 8 2 0 8 0 2 2 2 0 0 8 4 2 0 8 6 2 0 4 6 4 0 8 2 8 0 6 4 6 0 2 8 2 0 B 0 A 0 B 0 8 6 8 0 4 2 4 0 2 6 2 8 4 8 4 6 2 0 8 4 2 0 8 6 2 8 4 2 8 6 2 2 0 B ! 6 0 2 0 0 2 3 0 B ! 4 0 2 0 0 2 1 0 B 0 2 0 0 6 4 6 0 1 0 9 0 B 2 8 B 0 2 6 2 8 4 2 4 0 4 6 2 8 4 2 9 0 1 0 8 4 6 2 8 0 6 2 8 4 6 4 3 0 7 0 2 2 2 0 6 0 6 4 8 2 6 4 7 0 0 0 3 0 0 0 ( 8 4 8 4 ) 6 2 6 2 4 0 A 0 6 0 A 0 4 0 A 0 6 0 4 6 4 0 8 ( 0 4 ) 6 2 8 ( 0 4 ) 8 2 2 ( 0 6 ) 4 2 8 6 4 0 6 ( 0 4 ) 2 8 2 4 6 2 6 ( 0 4 ) 6 8 6 2 8 4 6 8 6 4 2 8 6 4 6 2 8 4 6 2 6 6 6 4 A B 6 2 4 0 8 6 4 6 2 ( 0 8 ) 2 0 B ! B 0 0 0 0 0 B 0 4 4 ( 8 2 8 2 ) 8 0 B 6 4 0 A 6 4 2 6 0 ( 8 6 ) 2 6 2 8 4 2 4 6 0 A 4 6 2 4 0 ( 8 4 ) 2 4 2 8 6 2 6 4 0 9 0 1 0 7 0 3 0 7 0 3 2 4 0 8 0 6 0 4 ( 2 4 ) 2 6 0 0 0 A 6 4 
